Anio,Mes,PaisDestino,DepartamentoOrigen,Producto,Cantidad,ValorMilesDolar,ValorMilesPesos
2018,Marzo,Francia,Cundinamarca,Banano Bocadillo,137998,348.98,972228.04
2018,Marzo,Italia,Cundinamarca,Banano Bocadillo,32573.11,114.83,328463.94
2018,Marzo,Paises Bajos,Bogota,Banano Bocadillo,133,0.27,768.62
2018,Marzo,Panama,Bogota,Banano Bocadillo,324,1.34,3807.71
2018,Marzo,Portugal,Cundinamarca,Banano Bocadillo,2902,7.05,19722.23
2018,Marzo,Reino Unido,Antioquia,Banano Bocadillo,45,0.2,576.25
2018,Marzo,Suiza,Bogota,Banano Bocadillo,90,0.2,580.44
2018,Marzo,Suiza,Cundinamarca,Banano Bocadillo,11176.8,50.77,143908.82
2018,Marzo,Alemania,Magdalena,Cavendish Valery,3024284.8,1100.41,3145990.49
2018,Marzo,Belgica,Magdalena,Cavendish Valery,9778994.7,4304.97,1.23E+07
2018,Marzo,Croacia,Cundinamarca,Cavendish Valery,39182,19.4,55725.48
2018,Marzo,Curazao,Magdalena,Cavendish Valery,69656,34.56,97942.95
2018,Marzo,Estados Unidos,Magdalena,Cavendish Valery,1.36E+07,6212.57,1.79E+07
2018,Marzo,Italia,Magdalena,Cavendish Valery,357810,204.58,585227.66
2018,Marzo,Japon,Magdalena,Cavendish Valery,222300,158.96,451963.49
2018,Marzo,Paises Bajos,Cundinamarca,Cavendish Valery,78364,40,111201.6
2018,Marzo,Paises Bajos,Cundinamarca,Banano Bocadillo,6441,24.04,68841.44
2018,Marzo,Paises Bajos,Magdalena,Cavendish Valery,3423495.6,1816.4,5181208.8
2018,Marzo,Reino Unido,Magdalena,Cavendish Valery,1.03E+07,5186.74,1.48E+07
2018,Marzo,Suiza,Magdalena,Cavendish Valery,1492854.3,736.41,2120146.87
2018,Marzo,Ucrania,Magdalena,Cavendish Valery,156729,77.76,219684.73
2018,Marzo,Chile,Caldas,Otros Bananos y Platanos Frescos,36.5,0.08,234.42
2018,Marzo,Estados Unidos,Valle del Cauca,Otros Bananos Secos,1880,28.29,81117.38
2018,Marzo,Albania,Antioquia,Cavendish Valery,126360,57.67,164780.82
2018,Marzo,Alemania,Antioquia,Cavendish Valery,9565261.68,4576.95,1.30E+07
2018,Marzo,Belgica,Antioquia,Cavendish Valery,2.31E+07,11149.12,3.19E+07
2018,Marzo,Croacia,Antioquia,Cavendish Valery,396036,157.21,448992.64
2018,Marzo,Espana,Antioquia,Cavendish Valery,1129253,469.05,1336705.01
2018,Marzo,Eslovenia,Antioquia,Cavendish Valery,4179474.4,1554.4,4453312.84
2018,Marzo,Estados Unidos,Antioquia,Cavendish Valery,4818622,2143.96,6144154.55
2018,Marzo,Estados Unidos,Antioquia,Banano Bocadillo,641892,342.72,981213
2018,Marzo,Francia,Antioquia,Cavendish Valery,2003165,1010.98,2872022.05
2015,Diciembre,Lituania,Valle del Cauca,Otros Bananos Secos,100,1.3,4362.8
2018,Marzo,Grecia,Antioquia,Cavendish Valery,2265700.2,1013.68,2888333.61
2018,Marzo,Italia,Antioquia,Cavendish Valery,1.84E+07,8429.46,2.40E+07
2018,Marzo,Malta,Antioquia,Cavendish Valery,145908,71.49,202406.35
2018,Marzo,Montenegro,Antioquia,Cavendish Valery,76405.48,45.09,129143.25
2018,Marzo,Noruega,Antioquia,Cavendish Valery,597480,273.06,781627.46
2018,Marzo,Paises Bajos,Antioquia,Cavendish Valery,6678437,3469.24,9866863.62
2018,Marzo,Portugal,Antioquia,Cavendish Valery,727534,323.17,926274.89
2018,Marzo,Reino Unido,Antioquia,Cavendish Valery,1.16E+07,6077.25,1.73E+07
2018,Marzo,Reino Unido,Antioquia,Banano Bocadillo,2880,1.51,4341.46
2018,Marzo,Rusia- Federacion de,Antioquia,Cavendish Valery,1353208.2,571.97,1638999.78
2018,Marzo,Suecia,Antioquia,Cavendish Valery,223938,91.26,260630.29
2018,Marzo,Ucrania,Antioquia,Cavendish Valery,559146.6,263.92,747606.88
2018,Marzo,Canada,Bogota,Otros Bananos Secos,189.19,2.06,5908
2018,Marzo,Estados Unidos,Bogota,Cavendish Valery,3644.5,5.6,15929.43
2018,Marzo,Italia,Magdalena,Cavendish Valery,39960,22.9,65921.02
2018,Marzo,Paises Bajos,Magdalena,Cavendish Valery,19980,10.37,29574.51
2018,Marzo,Puerto Rico,Antioquia,Otros Bananos y Platanos Frescos,23971,37.37,106497.44
2018,Marzo,Suecia,Bogota,Otros Bananos Secos,162.1,1.59,4539.15
2018,Marzo,Ucrania,Magdalena,Cavendish Valery,21060,9.5,27076.99
2018,Marzo,Aruba,Cundinamarca,Otros Bananos y Platanos Frescos,20,0.02,68.46
2018,Marzo,Curazao,Magdalena,Cavendish Valery,348840,161.3,457543.99
2018,Marzo,Estados Unidos,Antioquia,Cavendish Valery,37200,33.48,96390.59
2018,Marzo,Estados Unidos,Antioquia,Banano Bocadillo,134400,116.89,334188.05
2018,Marzo,Estados Unidos,Antioquia,Banano Bocadillo,13.2,0.05,130.93
2018,Febrero,Alemania,Bogota,Banano Bocadillo,390,1.2,3390.72
2018,Febrero,Alemania,Cundinamarca,Banano Bocadillo,9,0,3.14
2018,Febrero,Aruba,Bogota,Banano Bocadillo,7.89,0,8.51
2018,Febrero,Arabia Saudita,Cundinamarca,Banano Bocadillo,250,2.18,6207.91
2018,Febrero,Bahrein,Cundinamarca,Banano Bocadillo,283,1.82,5184.39
2018,Febrero,Belgica,Antioquia,Banano Bocadillo,64,0.09,247.08
2018,Febrero,Canada,Bogota,Platanos Secos,243,1.57,4574.92
2018,Febrero,Chile,Quindio,Platanos Secos,8.4,0.16,444.87
2018,Febrero,Emiratos Arabes Unidos,Antioquia,Banano Bocadillo,15,0.08,233.96
2018,Febrero,Espana,Antioquia,Banano Bocadillo,150,0.62,1781.8
2018,Febrero,Espana,Cundinamarca,Banano Bocadillo,694.8,2.34,6640.07
2018,Febrero,Francia,Antioquia,Banano Bocadillo,540,2.45,6984.54
2018,Febrero,Francia,Bogota,Banano Bocadillo,7193,17.46,50715.35
2018,Febrero,Italia,Antioquia,Banano Bocadillo,102.72,0.42,1223.29
2018,Febrero,Italia,Bogota,Banano Bocadillo,1584,3.8,10810.23
2018,Febrero,Italia,Cundinamarca,Banano Bocadillo,957,2.2,6403.49
2018,Febrero,Paises Bajos,Antioquia,Banano Bocadillo,9,0.01,17.06
2018,Febrero,Paises Bajos,Bogota,Banano Bocadillo,73.5,0.27,764.76
2018,Febrero,Suiza,Bogota,Banano Bocadillo,50,0.13,362.56
2018,Febrero,Alemania,Magdalena,Cavendish Valery,2236780.2,1050.41,2989613.5
2018,Febrero,Belgica,Cundinamarca,Cavendish Valery,139312,66.16,189324.94
2018,Febrero,Belgica,Magdalena,Cavendish Valery,6178769,2729.57,7756790.86
2018,Febrero,Estados Unidos,Magdalena,Cavendish Valery,462000,298.53,856817.15
2018,Febrero,Japon,Magdalena,Cavendish Valery,161447,115.45,328769.31
2018,Febrero,Paises Bajos,Cundinamarca,Banano Bocadillo,6774.9,26.76,76931.97
2018,Febrero,Paises Bajos,Magdalena,Cavendish Valery,4042208.06,2033.09,5779773.92
2018,Febrero,Reino Unido,Magdalena,Cavendish Valery,8146508,4031.65,1.15E+07
2018,Febrero,Albania,Antioquia,Cavendish Valery,168480,76.9,219219.73
2018,Febrero,Alemania,Antioquia,Cavendish Valery,1.06E+07,3459.97,9872448.23
2018,Febrero,Belgica,Antioquia,Cavendish Valery,3.14E+07,14956.58,4.28E+07
2018,Febrero,Croacia,Antioquia,Cavendish Valery,121997,61.03,174363.79
2015,Septiembre,Canada,Bogota,Otros Bananos Secos,29.51,0.35,1101.6
2018,Febrero,China,Antioquia,Cavendish Valery,398895,154.06,442888.61
2018,Febrero,Espana,Antioquia,Cavendish Valery,1612870,796.17,2279789.12
2018,Febrero,Eslovenia,Antioquia,Cavendish Valery,1.88E+07,5934.87,1.70E+07
2018,Febrero,Estados Unidos,Antioquia,Cavendish Valery,1.03E+07,4369.45,1.25E+07
2018,Febrero,Estados Unidos,Antioquia,Banano Bocadillo,846485,458.78,1311784.2
2018,Febrero,Francia,Antioquia,Cavendish Valery,615912,251.6,715762.72
2018,Febrero,Grecia,Antioquia,Cavendish Valery,3051480,1323.57,3778931.96
2018,Febrero,Italia,Antioquia,Cavendish Valery,1.10E+07,4922.1,1.40E+07
2018,Febrero,Malta,Antioquia,Cavendish Valery,20844,7.38,20912.46
2018,Febrero,Montenegro,Antioquia,Cavendish Valery,79100,40.14,114402.96
2018,Febrero,Noruega,Antioquia,Cavendish Valery,1902210,993.07,2843384.49
2018,Febrero,Paises Bajos,Antioquia,Cavendish Valery,5134601,2515.94,7181599.47
2018,Febrero,Portugal,Antioquia,Cavendish Valery,1406269,733.73,2109493.08
2018,Febrero,Reino Unido,Antioquia,Cavendish Valery,1.69E+07,8902.14,2.55E+07
2018,Febrero,Reino Unido,Antioquia,Banano Bocadillo,5030,2.65,7572.61
2018,Febrero,Rusia- Federacion de,Antioquia,Cavendish Valery,2466050.4,1041.93,2977569.36
2018,Febrero,Suecia,Antioquia,Cavendish Valery,895752,422.04,1209774.87
2018,Febrero,Turquia,Antioquia,Cavendish Valery,3700015.8,203.97,577416.63
2018,Febrero,Ucrania,Antioquia,Cavendish Valery,723883.28,359.43,1029222.73
2018,Febrero,Italia,Magdalena,Cavendish Valery,80568,42.98,123186.99
2018,Febrero,Puerto Rico,Antioquia,Banano Bocadillo,17500,22,63991.4
2018,Febrero,Tunez,Magdalena,Cavendish Valery,44400,23.76,68358.47
2018,Febrero,Curazao,Magdalena,Cavendish Valery,82080,38.02,107619.11
2018,Febrero,Estados Unidos,Antioquia,Banano Bocadillo,177301.2,154.62,441392.68
2018,Enero,Alemania,Bogota,Banano Bocadillo,714,2.09,6249.69
2018,Enero,Belgica,Antioquia,Banano Bocadillo,262.4,0.44,1239.19
2018,Enero,Canada,Cundinamarca,Banano Bocadillo,20,0.3,833.12
2018,Enero,Espana,Cundinamarca,Banano Bocadillo,5657.2,16.23,46761.3
2018,Enero,Francia,Antioquia,Banano Bocadillo,915,4.22,12042.94
2018,Enero,Francia,Bogota,Banano Bocadillo,8,0.03,72.72
2018,Enero,Francia,Cundinamarca,Banano Bocadillo,8316.75,27.82,80530.39
2018,Enero,Italia,Cundinamarca,Banano Bocadillo,12891.81,35.42,101430.12
2018,Enero,Portugal,Cundinamarca,Banano Bocadillo,804,2.45,7094.15
2018,Enero,Suiza,Cundinamarca,Banano Bocadillo,9417.6,52.8,152071.59
2018,Enero,Alemania,Magdalena,Cavendish Valery,5688834.75,2186.44,6236118.47
2018,Enero,Australia,Magdalena,Otros Bananos Secos,2004,8.48,24568.83
2018,Enero,Belgica,Antioquia,Cavendish Valery,58808,27.81,78010.39
2018,Enero,Belgica,Atlantico,Cavendish Valery,35520,17.28,49520.85
2018,Enero,Belgica,Cundinamarca,Cavendish Valery,259176,115.78,331486.41
2018,Enero,Belgica,Magdalena,Cavendish Valery,1.45E+07,5648.03,1.62E+07
2018,Enero,Curazao,Magdalena,Cavendish Valery,52242,25.92,74234.19
2018,Enero,Estados Unidos,Magdalena,Cavendish Valery,3.22E+07,14373.14,4.11E+07
2018,Enero,Grecia,Magdalena,Cavendish Valery,63531,35.88,102808.87
2018,Enero,Italia,Magdalena,Cavendish Valery,299169,188.82,538927.9
2018,Enero,Japon,Magdalena,Cavendish Valery,205920,147.23,425766.91
2018,Enero,Paises Bajos,Cundinamarca,Banano Bocadillo,8477.5,23.78,67741.05
2018,Enero,Paises Bajos,Magdalena,Cavendish Valery,5084443,2624.37,7499453.81
2018,Enero,Reino Unido,Magdalena,Cavendish Valery,1.29E+07,5404.94,1.55E+07
2018,Enero,Suiza,Magdalena,Cavendish Valery,3628873.43,1795.64,5135045.9
2018,Enero,Estados Unidos,Valle del Cauca,Otros Bananos Secos,1656.9,24.08,70814.22
2018,Enero,Panama,Antioquia,Banano Bocadillo,589,0.97,2804.88
2018,Enero,Albania,Antioquia,Cavendish Valery,168480,72.58,210340.67
2018,Enero,Alemania,Antioquia,Cavendish Valery,1.35E+07,4730.44,1.35E+07
2018,Enero,Belgica,Antioquia,Cavendish Valery,2.74E+07,11916.79,3.43E+07
2014,Septiembre,Australia,Antioquia,Otros Bananos Secos,633.5,18.59,36567.1
2018,Enero,Croacia,Antioquia,Cavendish Valery,346572,167.48,478843.55
2018,Enero,Espana,Antioquia,Cavendish Valery,1881891,646.86,1860614.11
2018,Enero,Eslovenia,Antioquia,Cavendish Valery,5685261.6,1807.31,5134027.84
2018,Enero,Estados Unidos,Antioquia,Cavendish Valery,4161543,1838.23,5256115.6
2018,Enero,Estados Unidos,Antioquia,Banano Bocadillo,503509,270.23,770969.74
2018,Enero,Francia,Antioquia,Cavendish Valery,1324540,471.56,1349290
2018,Enero,Grecia,Antioquia,Cavendish Valery,4561589,1743.6,4984168.14
2018,Enero,Italia,Antioquia,Cavendish Valery,2.64E+07,10587.7,3.03E+07
2018,Enero,Malta,Antioquia,Cavendish Valery,83376,26.94,76221.11
2018,Enero,Montenegro,Antioquia,Cavendish Valery,379361,174.38,496908.68
2018,Enero,Noruega,Antioquia,Cavendish Valery,922962,431.42,1237873.72
2018,Enero,Paises Bajos,Antioquia,Cavendish Valery,7317757,3130.02,8985927.59
2018,Enero,Portugal,Antioquia,Cavendish Valery,1021370.8,468.26,1356284.41
2018,Enero,Reino Unido,Antioquia,Cavendish Valery,1.26E+07,6944.56,2.00E+07
2018,Enero,Reino Unido,Antioquia,Banano Bocadillo,2880,1.51,4351.56
2018,Enero,Rusia- Federacion de,Antioquia,Cavendish Valery,833187.6,352.85,994854.13
2018,Enero,Suecia,Antioquia,Cavendish Valery,570024,231.18,670633.83
2018,Enero,Turquia,Antioquia,Cavendish Valery,1244160,314.28,915651.67
2018,Enero,Ucrania,Antioquia,Cavendish Valery,1701335.64,837.2,2410714.84
2018,Enero,Canada,Bogota,Otros Bananos Secos,681.59,7.42,22146.41
2018,Enero,Estados Unidos,Antioquia,Banano Bocadillo,14434.8,13.34,38793.07
2018,Enero,Estados Unidos,Antioquia,Otros Bananos y Platanos Frescos,29499,46.68,136332.98
2018,Enero,Aruba,Bogota,Otros Bananos y Platanos Frescos,20,0.02,68.54
2018,Enero,Curazao,Magdalena,Cavendish Valery,184680,85.54,244278.84
2018,Enero,Estados Unidos,Antioquia,Banano Bocadillo,148620.8,129.71,376720.64
2017,Diciembre,Alemania,Bogota,Banano Bocadillo,366,1.07,3226.98
2017,Diciembre,Belgica,Antioquia,Banano Bocadillo,64,0.09,256.84
2017,Diciembre,Canada,Bogota,Platanos Secos,1,0,3.03
2017,Diciembre,Canada,Tolima,Banano Bocadillo,6.4,0,0.18
2017,Diciembre,Espana,Antioquia,Banano Bocadillo,240,0.99,2951.79
2017,Diciembre,Espana,Cundinamarca,Banano Bocadillo,1956,6.98,20904.99
2017,Diciembre,Estados Unidos,Bogota,Platanos Secos,3.5,0.06,179.79
2017,Diciembre,Estados Unidos,Putumayo,Platanos Secos,0.7,0,5.99
2017,Diciembre,Francia,Antioquia,Banano Bocadillo,270,1.22,3630.1
2017,Diciembre,Francia,Cundinamarca,Banano Bocadillo,64012.8,156.88,471565.36
2017,Diciembre,Italia,Cundinamarca,Banano Bocadillo,7938,24,72124.05
2017,Diciembre,Suiza,Cundinamarca,Banano Bocadillo,5114.88,28.92,86711.75
2017,Diciembre,Alemania,Magdalena,Cavendish Valery,3692501,1251.62,3739223.6
2017,Diciembre,Belgica,Antioquia,Cavendish Valery,19615,8.81,26125.47
2017,Diciembre,Belgica,Magdalena,Cavendish Valery,8040860.1,2978.99,8911648.04
2017,Diciembre,Curazao,Magdalena,Cavendish Valery,34828,17.28,51949.81
2017,Diciembre,Estados Unidos,Magdalena,Cavendish Valery,330125,203.07,607010.15
2017,Diciembre,Italia,Magdalena,Cavendish Valery,243733,144.55,435877.52
2017,Diciembre,Japon,Magdalena,Cavendish Valery,156780,112.13,334351.49
2017,Diciembre,Paises Bajos,Cundinamarca,Banano Bocadillo,9765,16.12,48382.2
2017,Diciembre,Paises Bajos,Magdalena,Cavendish Valery,4823251.8,2414.35,7222079.83
2017,Diciembre,Reino Unido,Magdalena,Cavendish Valery,8967991,3636.42,1.08E+07
2017,Diciembre,Albania,Antioquia,Cavendish Valery,168480,72.58,215535.84
2017,Diciembre,Alemania,Antioquia,Cavendish Valery,7867820,3205.59,9614612.89
2017,Diciembre,Belgica,Antioquia,Cavendish Valery,2.83E+07,12605.98,3.78E+07
2017,Diciembre,Croacia,Antioquia,Cavendish Valery,222933,102.49,308698.14
2017,Diciembre,Espana,Antioquia,Cavendish Valery,1927318.24,698.52,2081089.56
2017,Diciembre,Eslovenia,Antioquia,Cavendish Valery,2942529.6,1026.23,3083853.76
2017,Diciembre,Estados Unidos,Antioquia,Cavendish Valery,6692215.14,3140.22,9448564.36
2017,Diciembre,Estados Unidos,Antioquia,Banano Bocadillo,842251,454.87,1362439.63
2017,Diciembre,Francia,Antioquia,Cavendish Valery,716286,225.92,677050.08
2017,Diciembre,Grecia,Antioquia,Cavendish Valery,2435698,876.13,2631597.39
2017,Diciembre,Italia,Antioquia,Cavendish Valery,1.91E+07,7168.1,2.15E+07
2017,Diciembre,Malta,Antioquia,Cavendish Valery,41688,10.59,31632.87
2017,Diciembre,Montenegro,Antioquia,Cavendish Valery,113628.96,51.36,153156.72
2017,Diciembre,Noruega,Antioquia,Cavendish Valery,1011625,475.61,1423733.43
2017,Diciembre,Paises Bajos,Antioquia,Cavendish Valery,4750547.84,2110.48,6318418.88
2017,Diciembre,Portugal,Antioquia,Cavendish Valery,882432,390.37,1172870.48
2017,Diciembre,Reino Unido,Antioquia,Cavendish Valery,6569902.4,2982.22,8951577
2017,Diciembre,Reino Unido,Antioquia,Banano Bocadillo,1550,0.82,2450.14
2017,Diciembre,Suecia,Antioquia,Cavendish Valery,592830,310.08,928158.26
2017,Diciembre,Ucrania,Antioquia,Cavendish Valery,1360266.84,631.71,1893652.81
2017,Diciembre,Estados Unidos,Antioquia,Otros Bananos y Platanos Frescos,31426,42.32,127056.32
2017,Diciembre,Francia,Bogota,Otros Bananos Secos,1916,19.93,59893.98
2017,Diciembre,Aruba,Bogota,Otros Bananos y Platanos Frescos,20,0.02,71.18
2017,Diciembre,Aruba,Cundinamarca,Otros Bananos y Platanos Frescos,20,0.02,72.71
2017,Diciembre,Curazao,Bogota,Otros Bananos y Platanos Frescos,44,0.09,265.42
2017,Diciembre,Estados Unidos,Antioquia,Banano Bocadillo,31520,28.17,83951.77
2017,Diciembre,Estados Unidos,Antioquia,Otros Bananos Secos,2,0,5.85
2017,Diciembre,Estados Unidos,Atlantico,Banano Bocadillo,100800,87.82,263298.75
2017,Diciembre,Estados Unidos,Antioquia,Banano Bocadillo,260,0.6,1774.99
2017,Noviembre,Alemania,Bogota,Banano Bocadillo,180,0.53,1604.69
2017,Noviembre,Aruba,Bogota,Otros Bananos y Platanos Frescos,10,0.01,36.46
2017,Noviembre,Belgica,Antioquia,Banano Bocadillo,64,0.09,260.78
2017,Noviembre,Espana,Bogota,Banano Bocadillo,828,1.87,5617.27
2017,Noviembre,Espana,Cundinamarca,Banano Bocadillo,883,2.61,7885.17
2017,Noviembre,Francia,Cundinamarca,Banano Bocadillo,57840,135.27,409046.93
2017,Noviembre,Italia,Cundinamarca,Banano Bocadillo,2153,4.16,12499.32
2017,Noviembre,Paises Bajos,Cundinamarca,Banano Bocadillo,6,0,6.03
2017,Noviembre,Portugal,Cundinamarca,Banano Bocadillo,342,1.16,3512.78
2017,Noviembre,Suiza,Bogota,Banano Bocadillo,98,0.19,560.71
2017,Noviembre,Suiza,Cundinamarca,Banano Bocadillo,2902,8.41,25319.7
2017,Noviembre,Alemania,Magdalena,Cavendish Valery,2092562,787.86,2366941.56
2017,Noviembre,Belgica,Antioquia,Cavendish Valery,21600,10.58,32327.56
2017,Noviembre,Belgica,Atlantico,Cavendish Valery,43200,19.44,58644.65
2017,Noviembre,Belgica,Magdalena,Cavendish Valery,9867802.65,3794.5,1.14E+07
2017,Noviembre,Curazao,Magdalena,Cavendish Valery,17414,8.64,26258.6
2017,Noviembre,Estados Unidos,Magdalena,Cavendish Valery,1.59E+07,7311.75,2.18E+07
2017,Noviembre,Italia,Magdalena,Cavendish Valery,20520,12.6,38500.18
2017,Noviembre,Japon,Magdalena,Cavendish Valery,173160,123.87,373007.92
2017,Noviembre,Paises Bajos,Cundinamarca,Banano Bocadillo,11469,16.38,49149.23
2017,Noviembre,Paises Bajos,Magdalena,Cavendish Valery,4803215.2,2322.74,6992765.72
2017,Noviembre,Reino Unido,Magdalena,Cavendish Valery,6660258,2658.5,7957247.07
2017,Noviembre,Suiza,Magdalena,Cavendish Valery,1376347.81,691.5,2065991.74
2017,Noviembre,Albania,Antioquia,Cavendish Valery,378007.5,162.83,490022.37
2017,Noviembre,Alemania,Antioquia,Cavendish Valery,3453631.48,1420.33,4247700.68
2017,Noviembre,Belgica,Antioquia,Cavendish Valery,2.67E+07,11778.47,3.54E+07
2017,Noviembre,Croacia,Antioquia,Cavendish Valery,579506,207.4,622056.14
2017,Noviembre,Chipre,Antioquia,Cavendish Valery,20304,9.09,27123.75
2017,Noviembre,Espana,Antioquia,Cavendish Valery,1034991.18,405.4,1221550.23
2017,Noviembre,Eslovenia,Antioquia,Cavendish Valery,5447173.2,2088.8,6255370.62
2017,Noviembre,Estados Unidos,Antioquia,Cavendish Valery,6489560,2811.39,8427583.27
2017,Noviembre,Estados Unidos,Antioquia,Banano Bocadillo,715298,382.26,1145835.1
2017,Noviembre,Francia,Antioquia,Cavendish Valery,412904,175.72,526310.54
2017,Noviembre,Grecia,Antioquia,Cavendish Valery,2473229,947.81,2834886.17
2017,Noviembre,Italia,Antioquia,Cavendish Valery,7056189.4,2928.77,8794600.48
2017,Noviembre,Lituania,Antioquia,Cavendish Valery,59616,25.92,77148.03
2017,Noviembre,Malta,Antioquia,Cavendish Valery,20520,7.32,21794.32
2017,Noviembre,Montenegro,Antioquia,Cavendish Valery,39182.4,9.94,29868.51
2017,Noviembre,Montenegro,Antioquia,Banano Bocadillo,56736,28.63,85504.87
2017,Noviembre,Noruega,Antioquia,Cavendish Valery,475162,224.58,675979.21
2017,Noviembre,Paises Bajos,Antioquia,Cavendish Valery,5836331,2425.21,7295752.42
2017,Noviembre,Portugal,Antioquia,Cavendish Valery,697987,305.77,918284.4
2017,Noviembre,Reino Unido,Antioquia,Cavendish Valery,6555370.8,2796.73,8383276.49
2017,Noviembre,Reino Unido,Antioquia,Banano Bocadillo,3110,1.64,4898.92
2017,Noviembre,Suecia,Antioquia,Cavendish Valery,325728,126.17,379528.42
2017,Noviembre,Turquia,Antioquia,Cavendish Valery,447455,174.97,527393.71
2017,Noviembre,Ucrania,Antioquia,Cavendish Valery,667208.34,273.76,823651.72
2017,Noviembre,Estados Unidos,Antioquia,Otros Bananos y Platanos Frescos,28347,39.64,120448.98
2017,Noviembre,Curazao,Magdalena,Cavendish Valery,184680,85.54,257576.27
2017,Noviembre,Estados Unidos,Antioquia,Banano Bocadillo,84000,73.26,220928.55
2017,Noviembre,Estados Unidos,Atlantico,Banano Bocadillo,33600,29.23,88151.7
2017,Noviembre,Estados Unidos,Antioquia,Banano Bocadillo,218.8,0.68,2047.68
2017,Octubre,Alemania,Bogota,Banano Bocadillo,1032,2.92,8623.84
2017,Octubre,Aruba,Bogota,Otros Bananos y Platanos Frescos,10,0.01,35.66
2017,Octubre,Belgica,Antioquia,Banano Bocadillo,38.4,0.05,153.16
2017,Octubre,Espana,Cundinamarca,Banano Bocadillo,1302,4.77,14101.49
2017,Octubre,Francia,Cundinamarca,Banano Bocadillo,11502,35.1,103316.55
2017,Octubre,Italia,Cundinamarca,Banano Bocadillo,26082,71.43,210183.83
2017,Octubre,Paises Bajos,Cundinamarca,Banano Bocadillo,12.9,0.04,110.07
2017,Octubre,Portugal,Cundinamarca,Banano Bocadillo,108,0.24,715.73
2017,Octubre,Suiza,Cundinamarca,Banano Bocadillo,6791.04,38.39,113036.94
2017,Octubre,Alemania,Magdalena,Cavendish Valery,3683404,1490.94,4384893.58
2017,Octubre,Belgica,Atlantico,Cavendish Valery,129600,58.32,174244.41
2017,Octubre,Belgica,Magdalena,Cavendish Valery,1.88E+07,7614.21,2.24E+07
2017,Octubre,Belgica,Magdalena,Banano Bocadillo,75808,35.12,103329.71
2017,Octubre,Curazao,Magdalena,Cavendish Valery,104448,51.82,154997.85
2017,Octubre,Estados Unidos,Magdalena,Cavendish Valery,1.72E+07,7957.61,2.35E+07
2017,Octubre,Italia,Magdalena,Cavendish Valery,162432,59.7,174451.95
2017,Octubre,Japon,Magdalena,Cavendish Valery,173160,123.83,366198.39
2017,Octubre,Paises Bajos,Cundinamarca,Banano Bocadillo,11541,20.47,60414.81
2017,Octubre,Paises Bajos,Magdalena,Cavendish Valery,5547894.12,2809.72,8307279.76
2017,Octubre,Reino Unido,Magdalena,Cavendish Valery,1.39E+07,6064.63,1.78E+07
2017,Octubre,Suiza,Magdalena,Cavendish Valery,1721654.03,844.91,2483580.03
2017,Octubre,Estados Unidos,Valle del Cauca,Otros Bananos Secos,3013,45.76,134869.46
2017,Octubre,Albania,Antioquia,Cavendish Valery,37908,16.33,49132.5
2017,Octubre,Alemania,Antioquia,Cavendish Valery,2898636,1235.41,3641300.52
2017,Octubre,Belgica,Antioquia,Cavendish Valery,3.92E+07,17435.11,5.16E+07
2017,Octubre,Croacia,Antioquia,Cavendish Valery,258768,88.45,262451.15
2017,Octubre,Espana,Antioquia,Cavendish Valery,1500181.4,618.84,1832967.54
